payee_id,payee_name,payee_type,is_suspicious_network,historical_fraud_count
PAY-6133,Account_6133,Peer-Transfer,False,0
PAY-6134,Merchant_6134,Utilities,False,0
PAY-6135,Account_6135,Healthcare,False,0
PAY-6136,Merchant_6136,Unverified Merchant,False,0
PAY-6137,Account_6137,Cryptocurrency,False,0
PAY-6138,Merchant_6138,E-commerce,False,0
PAY-6139,Account_6139,Utilities,False,0
PAY-6140,Merchant_6140,E-commerce,False,0
PAY-6141,Account_6141,Travel,False,0
PAY-6142,Merchant_6142,Cryptocurrency,False,0
PAY-6143,Account_6143,Grocery,False,0
PAY-6144,Merchant_6144,Utilities,False,0
PAY-6145,Account_6145,Cryptocurrency,False,0
PAY-6146,Merchant_6146,Travel,False,0
PAY-6147,Account_6147,Healthcare,False,0
PAY-6148,Merchant_6148,Peer-Transfer,False,0
PAY-6149,Account_6149,Healthcare,False,0
PAY-6150,Merchant_6150,Utilities,False,0
PAY-6151,Account_6151,Travel,False,0
PAY-6152,Merchant_6152,Healthcare,False,0
PAY-6153,Account_6153,Peer-Transfer,False,0
PAY-6154,Merchant_6154,Travel,False,0
PAY-6155,Account_6155,Utilities,False,0
PAY-6156,Merchant_6156,Peer-Transfer,False,0
PAY-6157,Account_6157,Cryptocurrency,False,0
PAY-6158,Merchant_6158,Travel,False,0
PAY-6159,Account_6159,Grocery,False,0
PAY-6160,Merchant_6160,Travel,False,0
PAY-6161,Account_6161,Grocery,False,0
PAY-6162,Merchant_6162,Unverified Merchant,False,0
PAY-6163,Account_6163,Cryptocurrency,False,0
PAY-6164,Merchant_6164,Peer-Transfer,False,0
PAY-6165,Account_6165,Grocery,False,0
PAY-6166,Merchant_6166,Cryptocurrency,False,0
PAY-6167,Account_6167,Healthcare,False,0
PAY-6168,Merchant_6168,Peer-Transfer,False,0
PAY-6169,Account_6169,Unverified Merchant,False,0
PAY-6170,Merchant_6170,E-commerce,False,0
PAY-6171,Account_6171,Healthcare,False,0
PAY-6172,Merchant_6172,Grocery,False,0
PAY-6173,Account_6173,E-commerce,False,0
PAY-6174,Merchant_6174,Utilities,False,0
PAY-6175,Account_6175,Unverified Merchant,False,0
PAY-6176,Merchant_6176,Unverified Merchant,False,0
PAY-6177,Account_6177,Travel,False,0
PAY-6178,Merchant_6178,Peer-Transfer,False,0
PAY-6179,Account_6179,Utilities,False,0
PAY-6180,Merchant_6180,Cryptocurrency,False,0
PAY-6181,Account_6181,Cryptocurrency,False,0
PAY-6182,Merchant_6182,Utilities,False,0
PAY-6183,Account_6183,Utilities,False,0
PAY-6184,Merchant_6184,Travel,False,0
PAY-6185,Account_6185,Travel,False,0
PAY-6186,Merchant_6186,Unverified Merchant,False,0
PAY-6187,Account_6187,Travel,False,0
PAY-6188,Merchant_6188,Cryptocurrency,False,0
PAY-6189,Account_6189,Unverified Merchant,False,0
PAY-6190,Merchant_6190,Grocery,False,0
PAY-6191,Account_6191,Unverified Merchant,False,0
PAY-6192,Merchant_6192,E-commerce,False,0
PAY-6193,Account_6193,Utilities,False,0
PAY-6194,Merchant_6194,Unverified Merchant,False,0
PAY-6195,Account_6195,Travel,False,0
PAY-6196,Merchant_6196,Healthcare,False,0
PAY-6197,Account_6197,Grocery,False,0
PAY-6198,Merchant_6198,E-commerce,False,0
PAY-6199,Account_6199,Healthcare,False,0
PAY-6200,Merchant_6200,E-commerce,False,0
PAY-6201,Account_6201,E-commerce,False,0
PAY-6202,Merchant_6202,E-commerce,False,0
PAY-6203,Account_6203,Healthcare,False,0
PAY-6204,Merchant_6204,Utilities,False,0
PAY-6205,Account_6205,Travel,False,0
PAY-6206,Merchant_6206,Grocery,False,0
PAY-6207,Account_6207,Cryptocurrency,False,0
PAY-6208,Merchant_6208,Travel,False,0
PAY-6209,Account_6209,E-commerce,False,0
PAY-6210,Merchant_6210,Travel,False,0
PAY-6211,Account_6211,Cryptocurrency,False,0
PAY-6212,Merchant_6212,Peer-Transfer,False,0
PAY-6213,Account_6213,Healthcare,False,0
PAY-6214,Merchant_6214,Grocery,False,0
PAY-6215,Account_6215,Utilities,False,0
PAY-6216,Merchant_6216,Utilities,False,0
PAY-6217,Account_6217,Healthcare,False,0
PAY-6218,Merchant_6218,Healthcare,False,0
PAY-6219,Account_6219,Healthcare,False,0
PAY-6220,Merchant_6220,E-commerce,False,0
PAY-6221,Account_6221,Healthcare,False,0
PAY-6222,Merchant_6222,Healthcare,False,0
PAY-6223,Account_6223,E-commerce,False,0
PAY-6224,Merchant_6224,Grocery,False,0
PAY-6225,Account_6225,E-commerce,False,0
PAY-6226,Merchant_6226,Healthcare,False,0
PAY-6227,Account_6227,Travel,False,0
PAY-6228,Merchant_6228,Peer-Transfer,False,0
PAY-6229,Account_6229,Grocery,False,0
PAY-6230,Merchant_6230,Healthcare,False,0
PAY-6231,Account_6231,Unverified Merchant,False,0
PAY-6232,Merchant_6232,Cryptocurrency,False,0
PAY-6233,Account_6233,Peer-Transfer,False,0
PAY-6234,Merchant_6234,Utilities,False,0
PAY-6235,Account_6235,Utilities,False,0
PAY-6236,Merchant_6236,Cryptocurrency,False,0
PAY-6237,Account_6237,Utilities,False,0
PAY-6238,Merchant_6238,Peer-Transfer,False,0
PAY-6239,Account_6239,Cryptocurrency,False,0
PAY-6240,Merchant_6240,Healthcare,False,0
PAY-6241,Account_6241,Grocery,False,0
PAY-6242,Merchant_6242,Healthcare,False,0
PAY-6243,Account_6243,Utilities,False,0
PAY-6244,Merchant_6244,Healthcare,False,0
PAY-6245,Account_6245,Unverified Merchant,False,0
PAY-6246,Merchant_6246,Peer-Transfer,False,0
PAY-6247,Account_6247,Travel,False,0
PAY-6248,Merchant_6248,Utilities,False,0
PAY-6249,Account_6249,Travel,False,0
PAY-6250,Merchant_6250,Unverified Merchant,False,0
PAY-6251,Account_6251,Grocery,False,0
PAY-6252,Merchant_6252,Peer-Transfer,False,0
PAY-6253,Account_6253,Healthcare,False,0
PAY-6254,Merchant_6254,E-commerce,False,0
PAY-6255,Account_6255,Healthcare,False,0
PAY-6256,Merchant_6256,Peer-Transfer,False,0
PAY-6257,Account_6257,Utilities,False,0
PAY-6258,Merchant_6258,Grocery,False,0
PAY-6259,Account_6259,E-commerce,False,0
PAY-6260,Merchant_6260,Cryptocurrency,False,0
PAY-6261,Account_6261,Utilities,False,0
PAY-6262,Merchant_6262,Utilities,False,0
PAY-6263,Account_6263,Grocery,False,0
PAY-6264,Merchant_6264,Travel,False,0
PAY-6265,Account_6265,Peer-Transfer,False,0
PAY-6266,Merchant_6266,Cryptocurrency,False,0
PAY-6267,Account_6267,Peer-Transfer,False,0
PAY-6268,Merchant_6268,Healthcare,False,0
PAY-6269,Account_6269,E-commerce,False,0
PAY-6270,Merchant_6270,E-commerce,False,0
PAY-6271,Account_6271,Grocery,False,0
PAY-6272,Merchant_6272,E-commerce,False,0
PAY-6273,Account_6273,Travel,False,0
PAY-6274,Merchant_6274,Unverified Merchant,False,0
PAY-6275,Account_6275,Cryptocurrency,False,0
PAY-6276,Merchant_6276,Cryptocurrency,False,0
PAY-6277,Account_6277,Cryptocurrency,False,0
PAY-6278,Merchant_6278,Cryptocurrency,False,0
PAY-6279,Account_6279,E-commerce,False,0
PAY-6280,Merchant_6280,E-commerce,False,0
PAY-6281,Account_6281,Peer-Transfer,False,0
PAY-6282,Merchant_6282,Travel,False,0
PAY-6283,Account_6283,Travel,False,0
PAY-6284,Merchant_6284,Cryptocurrency,False,0
PAY-6285,Account_6285,Utilities,False,0
PAY-6286,Merchant_6286,Healthcare,False,0
PAY-6287,Account_6287,Utilities,False,0
PAY-6288,Merchant_6288,Utilities,False,0
PAY-6289,Account_6289,Travel,False,0
PAY-6290,Merchant_6290,Grocery,False,0
PAY-6291,Account_6291,Travel,False,0
PAY-6292,Merchant_6292,Healthcare,False,0
PAY-6293,Account_6293,E-commerce,False,0
PAY-6294,Merchant_6294,Healthcare,False,0
PAY-6295,Account_6295,E-commerce,False,0
PAY-6296,Merchant_6296,Healthcare,False,0
PAY-6297,Account_6297,Grocery,False,0
PAY-6298,Merchant_6298,Cryptocurrency,False,0
PAY-6299,Account_6299,Cryptocurrency,False,0
PAY-6300,Merchant_6300,E-commerce,False,0
PAY-6301,Account_6301,Cryptocurrency,True,17
PAY-6302,Merchant_6302,Travel,True,17
PAY-6303,Account_6303,Cryptocurrency,True,48
PAY-6304,Merchant_6304,Cryptocurrency,True,43
PAY-6305,Account_6305,Travel,True,21
PAY-6306,Merchant_6306,Peer-Transfer,True,11
PAY-6307,Account_6307,Cryptocurrency,True,38
PAY-6308,Merchant_6308,Healthcare,True,7
PAY-6309,Account_6309,Cryptocurrency,True,28
PAY-6310,Merchant_6310,Cryptocurrency,True,16
PAY-6311,Account_6311,E-commerce,True,29
PAY-6312,Merchant_6312,Cryptocurrency,True,13
PAY-6313,Account_6313,Cryptocurrency,True,26
PAY-6314,Merchant_6314,Healthcare,True,18
PAY-6315,Account_6315,Grocery,True,41
PAY-6316,Merchant_6316,Cryptocurrency,True,15
PAY-6317,Account_6317,Cryptocurrency,True,40
PAY-6318,Merchant_6318,Cryptocurrency,True,38
PAY-6319,Account_6319,Cryptocurrency,True,28
PAY-6320,Merchant_6320,Cryptocurrency,True,35
PAY-6321,Account_6321,Cryptocurrency,True,5
PAY-6322,Merchant_6322,Cryptocurrency,True,43
PAY-6323,Account_6323,Cryptocurrency,True,32
PAY-6324,Merchant_6324,Travel,True,25
PAY-6325,Account_6325,Cryptocurrency,True,35
PAY-6326,Merchant_6326,Grocery,True,21
PAY-6327,Account_6327,Travel,True,5
PAY-6328,Merchant_6328,Peer-Transfer,True,22
PAY-6329,Account_6329,Unverified Merchant,True,18
PAY-6330,Merchant_6330,Cryptocurrency,True,23
PAY-6331,Account_6331,Cryptocurrency,True,44
PAY-6332,Merchant_6332,Cryptocurrency,True,47
PAY-6333,Account_6333,Cryptocurrency,True,32
PAY-6334,Merchant_6334,Healthcare,True,34
PAY-6335,Account_6335,Utilities,True,34
PAY-6336,Merchant_6336,Cryptocurrency,True,46
PAY-6337,Account_6337,Cryptocurrency,True,42
PAY-6338,Merchant_6338,Healthcare,True,44
PAY-6339,Account_6339,Utilities,True,10
PAY-6340,Merchant_6340,Travel,True,38
PAY-6341,Account_6341,Unverified Merchant,True,11
PAY-6342,Merchant_6342,Unverified Merchant,True,27
PAY-6343,Account_6343,Peer-Transfer,True,5
PAY-6344,Merchant_6344,Cryptocurrency,True,9
PAY-6345,Account_6345,Cryptocurrency,True,37
PAY-6346,Merchant_6346,Grocery,True,48
PAY-6347,Account_6347,Unverified Merchant,True,47
PAY-6348,Merchant_6348,E-commerce,True,18
PAY-6349,Account_6349,Travel,True,28
PAY-6350,Merchant_6350,Cryptocurrency,True,45
PAY-6351,Account_6351,Cryptocurrency,True,41
PAY-6352,Merchant_6352,Cryptocurrency,True,6
PAY-6353,Account_6353,Cryptocurrency,True,22
PAY-6354,Merchant_6354,Grocery,True,46
PAY-6355,Account_6355,Cryptocurrency,True,31
PAY-6356,Merchant_6356,Cryptocurrency,True,41
PAY-6357,Account_6357,Cryptocurrency,True,19
PAY-6358,Merchant_6358,Healthcare,True,7
PAY-6359,Account_6359,Healthcare,True,16
PAY-6360,Merchant_6360,Cryptocurrency,True,32
PAY-6361,Account_6361,E-commerce,True,26
PAY-6362,Merchant_6362,Cryptocurrency,True,12
PAY-6363,Account_6363,Grocery,True,13
PAY-6364,Merchant_6364,Travel,True,39
PAY-6365,Account_6365,Unverified Merchant,True,32
PAY-6366,Merchant_6366,Cryptocurrency,True,29
PAY-6367,Account_6367,Cryptocurrency,True,24
PAY-6368,Merchant_6368,Cryptocurrency,True,9
PAY-6369,Account_6369,Cryptocurrency,True,20
PAY-6370,Merchant_6370,Cryptocurrency,True,23
PAY-6371,Account_6371,Cryptocurrency,True,31
PAY-6372,Merchant_6372,Cryptocurrency,True,8
PAY-6373,Account_6373,Cryptocurrency,True,17
PAY-6374,Merchant_6374,Peer-Transfer,True,19
PAY-6375,Account_6375,Utilities,True,6
PAY-6376,Merchant_6376,Cryptocurrency,True,14
PAY-6377,Account_6377,Cryptocurrency,True,43
PAY-6378,Merchant_6378,Travel,True,5
PAY-6379,Account_6379,Cryptocurrency,True,46
PAY-6380,Merchant_6380,Cryptocurrency,True,28
PAY-6381,Account_6381,Unverified Merchant,True,34
PAY-6382,Merchant_6382,Cryptocurrency,True,35
PAY-6383,Account_6383,Travel,True,29
PAY-6384,Merchant_6384,E-commerce,True,8
PAY-6385,Account_6385,Cryptocurrency,True,32
PAY-6386,Merchant_6386,Healthcare,True,48
PAY-6387,Account_6387,Healthcare,True,30
PAY-6388,Merchant_6388,Cryptocurrency,True,43
PAY-6389,Account_6389,Travel,True,19
PAY-6390,Merchant_6390,Utilities,True,48
PAY-6391,Account_6391,Cryptocurrency,True,17
PAY-6392,Merchant_6392,Unverified Merchant,True,48
PAY-6393,Account_6393,Unverified Merchant,True,50
PAY-6394,Merchant_6394,Cryptocurrency,True,8
PAY-6395,Account_6395,Travel,True,12
PAY-6396,Merchant_6396,Cryptocurrency,True,24
PAY-6397,Account_6397,Peer-Transfer,True,34
PAY-6398,Merchant_6398,Cryptocurrency,True,16
PAY-6399,Account_6399,Cryptocurrency,True,13
PAY-6400,Merchant_6400,Cryptocurrency,True,33
PAY-6401,Account_6401,Cryptocurrency,True,49
PAY-6402,Merchant_6402,Unverified Merchant,True,36
PAY-6403,Account_6403,Unverified Merchant,True,28
PAY-6404,Merchant_6404,Cryptocurrency,True,48
PAY-6405,Account_6405,Travel,True,23
PAY-6406,Merchant_6406,Cryptocurrency,True,50
PAY-6407,Account_6407,Peer-Transfer,True,17
PAY-6408,Merchant_6408,Unverified Merchant,True,21
PAY-6409,Account_6409,Cryptocurrency,True,6
PAY-6410,Merchant_6410,Cryptocurrency,True,20
PAY-6411,Account_6411,Unverified Merchant,True,31
PAY-6412,Merchant_6412,Cryptocurrency,True,23
PAY-6413,Account_6413,E-commerce,True,6
PAY-6414,Merchant_6414,Cryptocurrency,True,35
PAY-6415,Account_6415,Peer-Transfer,True,10
PAY-6416,Merchant_6416,Unverified Merchant,True,27
PAY-6417,Account_6417,Utilities,True,9
PAY-6418,Merchant_6418,Unverified Merchant,True,18
PAY-6419,Account_6419,Cryptocurrency,True,18
PAY-6420,Merchant_6420,Grocery,True,7
PAY-6421,Account_6421,Cryptocurrency,True,7
PAY-6422,Merchant_6422,Cryptocurrency,True,22
PAY-6423,Account_6423,Cryptocurrency,True,31
PAY-6424,Merchant_6424,Peer-Transfer,True,37
PAY-6425,Account_6425,Healthcare,True,21
PAY-6426,Merchant_6426,Peer-Transfer,True,46
PAY-6427,Account_6427,Cryptocurrency,True,28
PAY-6428,Merchant_6428,E-commerce,True,17
PAY-6429,Account_6429,Cryptocurrency,True,13
PAY-6430,Merchant_6430,Cryptocurrency,True,32
PAY-6431,Account_6431,Cryptocurrency,True,45
PAY-6432,Merchant_6432,Cryptocurrency,True,47
PAY-6433,Account_6433,Cryptocurrency,True,7
PAY-6434,Merchant_6434,Grocery,True,41
PAY-6435,Account_6435,Cryptocurrency,True,9
PAY-6436,Merchant_6436,Travel,True,24
PAY-6437,Account_6437,Cryptocurrency,True,47
PAY-6438,Merchant_6438,Cryptocurrency,True,9
PAY-6439,Account_6439,Cryptocurrency,True,25
PAY-6440,Merchant_6440,Cryptocurrency,True,10
PAY-6441,Account_6441,Cryptocurrency,True,48
PAY-6442,Merchant_6442,Cryptocurrency,True,37
PAY-6443,Account_6443,Unverified Merchant,True,22
PAY-6444,Merchant_6444,Utilities,True,24
PAY-6445,Account_6445,Cryptocurrency,True,35
PAY-6446,Merchant_6446,Utilities,True,37
PAY-6447,Account_6447,Cryptocurrency,True,46
PAY-6448,Merchant_6448,Unverified Merchant,True,47
PAY-6449,Account_6449,Unverified Merchant,True,42
PAY-6450,Merchant_6450,Cryptocurrency,True,40
PAY-6451,Account_6451,Cryptocurrency,True,50
PAY-6452,Merchant_6452,Cryptocurrency,True,28
PAY-6453,Account_6453,Cryptocurrency,True,28
PAY-6454,Merchant_6454,Peer-Transfer,True,6
PAY-6455,Account_6455,Cryptocurrency,True,44
PAY-6456,Merchant_6456,E-commerce,True,49
PAY-6457,Account_6457,Travel,True,5
PAY-6458,Merchant_6458,Cryptocurrency,True,41
PAY-6459,Account_6459,Cryptocurrency,True,36
PAY-6460,Merchant_6460,Healthcare,True,6
PAY-6461,Account_6461,Unverified Merchant,True,48
PAY-6462,Merchant_6462,Cryptocurrency,True,16
PAY-6463,Account_6463,Cryptocurrency,True,9
PAY-6464,Merchant_6464,Peer-Transfer,True,9
PAY-6465,Account_6465,Utilities,True,39
PAY-6466,Merchant_6466,Grocery,True,24
PAY-6467,Account_6467,Unverified Merchant,True,20
PAY-6468,Merchant_6468,Utilities,True,21
PAY-6469,Account_6469,Peer-Transfer,True,15
PAY-6470,Merchant_6470,Healthcare,True,24
PAY-6471,Account_6471,Cryptocurrency,True,5
PAY-6472,Merchant_6472,Healthcare,True,23
PAY-6473,Account_6473,E-commerce,True,19
PAY-6474,Merchant_6474,Cryptocurrency,True,35
PAY-6475,Account_6475,Cryptocurrency,True,27
PAY-6476,Merchant_6476,Cryptocurrency,True,39
PAY-6477,Account_6477,Cryptocurrency,True,48
PAY-6478,Merchant_6478,Cryptocurrency,True,31
PAY-6479,Account_6479,Unverified Merchant,True,35
PAY-6480,Merchant_6480,Travel,True,10
PAY-6481,Account_6481,Cryptocurrency,True,28
PAY-6482,Merchant_6482,Travel,True,5
PAY-6483,Account_6483,Peer-Transfer,True,17
PAY-6484,Merchant_6484,Cryptocurrency,True,25
PAY-6485,Account_6485,Cryptocurrency,True,10
PAY-6486,Merchant_6486,Peer-Transfer,True,45
PAY-6487,Account_6487,Utilities,True,36
PAY-6488,Merchant_6488,Cryptocurrency,True,25
PAY-6489,Account_6489,Grocery,True,41
PAY-6490,Merchant_6490,Cryptocurrency,True,50
PAY-6491,Account_6491,Cryptocurrency,True,9
PAY-6492,Merchant_6492,Cryptocurrency,True,40
PAY-6493,Account_6493,Cryptocurrency,True,26
PAY-6494,Merchant_6494,Utilities,True,29
PAY-6495,Account_6495,E-commerce,True,18
PAY-6496,Merchant_6496,Cryptocurrency,True,11
PAY-6497,Account_6497,Cryptocurrency,True,24
PAY-6498,Merchant_6498,Cryptocurrency,True,41
PAY-6499,Account_6499,Grocery,True,8
PAY-6500,Merchant_6500,Cryptocurrency,True,39
